EXPID,REFID,RYEAR,RTYPE,RJRNL,RAUTHOR,RTITLE,RPUBLISHER,RPUBDATE,RLANGUAGE,RCITATION,RYAK94,RNOTES
LHOT01401,02,2001,2.0,HJ,"Tanabe, Osamu",Lhotse South Face in Winter,,,,58:156-159 (2002),,
LHOT01401,03,2001,2.0,JAN,"Tanabe, Osamu",Lhotse South Face in Winter,,,English,2:1-2 (Apr 2002),,
RAMT01301,02,2001,2.0,HJ,"Pallasmann, Karl",Ramtang,,,,58:150-151 (2002),,
AMAD01301,03,2001,2.0,AJ,"Cartwright, Jules",Ama Dablam,,,,107:18-22 (2002),,
RAKS01301,04,2001,2.0,AJ,"Thomas, Adam",,,,,107:306-307 (2002),,
EVER72301,06,1972,1.0,,"Bonington, Chris",Everest South West Face,"Hodder & Stoughton, London",1973,,,B462,
EVER72301,07,1972,1.0,,"Bonington, Chris",The Ultimate Challenge,"Stein & Day, New York",1973,,,B462,"American edition of ""Everest South West Face"""
EVER96101,03,1996,1.0,,"Krakauer, Jon",Into Thin Air,"Villard, New York",1997,,,,Death of Chen (pp 155-156)
ANN102104,01,2002,3.0,HIGH,,,,,,244:51-53 (Mar 2003),,
ANN102103,01,2002,3.0,HIGH,,,,,,244:53-54 (Mar 2003),,
ANN102102,01,2002,3.0,HIGH,,,,,,244:53-54 (Mar 2003),,
ANN102101,01,2002,3.0,HIGH,,,,,,244:53-54 (Mar 2003),,
KANG02101,01,2002,3.0,HIGH,,,,,,244:54 (Mar 2003),,
KANG02102,01,2002,3.0,HIGH,,,,,,244:54 (Mar 2003),,
KANG02104,01,2002,3.0,HIGH,,,,,,244:54 (Mar 2003),,
KANG02103,01,2002,3.0,HIGH,,,,,,244:54-55 (Mar 2003),,
MAKA02101,01,2002,3.0,HIGH,,,,,,244:55 (Mar 2003),,
MAKA02102,01,2002,3.0,HIGH,,,,,,244:55 (Mar 2003),,
MAKA02103,01,2002,3.0,HIGH,,,,,,244:55 (Mar 2003),,
MAKA02104,01,2002,3.0,HIGH,,,,,,244:55 (Mar 2003),,
THAM02101,01,2002,3.0,HIGH,,,,,,244:55 (Mar 2003),,
NUPE02101,01,2002,3.0,HIGH,,,,,,244:56-57 (Mar 2003),,
LHOT02105,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02129,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02130,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02116,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02135,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02134,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02114,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02126,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02125,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02137,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02138,01,2002,3.0,HIGH,,,,,,244:58-59 (Mar 2003),,
EVER02141,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02107,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02113,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02106,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02111,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02101,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
EVER02110,01,2002,3.0,HIGH,,,,,,244:58 (Mar 2003),,
PUMO02101,01,2002,3.0,HIGH,,,,,,244:59 (Mar 2003),,
TKPO02101,01,2002,3.0,HIGH,,,,,,244:59 (Mar 2003),,
TKPO02102,01,2002,3.0,HIGH,,,,,,244:59 (Mar 2003),,
GAUG02101,01,2002,3.0,HIGH,,,,,,244:60-61 (Mar 2003),,
AMAD02103,01,2002,3.0,HIGH,,,,,,244:61 (Mar 2003),,
MANA02107,01,2002,3.0,HIGH,,,,,,244:61 (Mar 2003),,
MANA02105,01,2002,3.0,HIGH,,,,,,244:61 (Mar 2003),,
CHOY02114,01,2002,3.0,HIGH,,,,,,244:60 (Mar 2003),,
CHOY02117,01,2002,3.0,HIGH,,,,,,244:60 (Mar 2003),,
CHOY83304,01,1983,1.0,,"Saleki, Mischa",Ganz Oben,"Athenaum, Frankfurt, W Germany",1987,German,,S27,
EVER70102,05,1970,1.0,,Mainichi News,Everest,"Mainichi News Co., Tokyo",1970,Japanese w/English summary,,jM07,
CHOY97313,02,1997,1.0,,"Mahruki, Nasuh","Asya Yollari, Himalayalar ve Otesi","Yapi Kredi Yayinlari (YKY), Istanbul, Turkey",1999,Turkish,,,
EVER95114,03,1995,1.0,,"Mahruki, Nasuh",First Turk on Everest,"Yapi Kredi Yayinlari (YKY), Istanbul, Turkey",1995,Turkish,,,
EVER85102,06,1985,1.0,,"Bonington, Chris",Chris Bonington's Everest,"Weidenfeld & Nicolson, London",2002,,,,
EVER82103,07,1982,1.0,,"Bonington, Chris",Chris Bonington's Everest,"Weidenfeld & Nicolson, London",2002,,,,
EVER75301,12,1975,1.0,,"Bonington, Chris",Chris Bonington's Everest,"Weidenfeld & Nicolson, London",2002,,,,
KANB65301,03,1965,1.0,,"Andlovic, Joze",Na Vrh Svijeta,"Globus, Zagreb",1979,Slovenian,,K367,
KANB74301,05,1974,1.0,,"Andlovic, Joze",Na Vrh Svijeta,"Globus, Zagreb",1979,Slovenian,,K367,
ANN269301,05,1969,1.0,,"Andlovic, Joze",Na Vrh Svijeta,"Globus, Zagreb",1979,Slovenian,,K367,
MAKA72301,06,1972,1.0,,"Kunaver, Ales & Andlovic, Joze",Na Vrh Svijeta,"Globus, Zagreb",1979,Slavic,,K367,
MAKA75301,04,1975,1.0,,"Kunaver, Ales & Andlovic, Joze",Na Vrh Svijeta,"Globus, Zagreb",1979,Slavic,,K367,
EVER79101,07,1979,1.0,,"Andlovic, Joze",Na Vrh Svijeta,"Globus, Zagreb",1979,Slovenian,,K367,
JANU76101,04,1976,1.0,,"Konishi, Masatsugu",Jannu North Wall,"Hakusui-sha, Tokyo",1976,Japanese,,jK312,
GYAC64101,04,1964,1.0,,"Kikuchi, Toshiro","Challenge to Glory, The Ascent of Gyachung Kang","Futami-shobo, Tokyo",1965,Japanese,,jK144,
YALU73101,05,1973,1.0,,Academic Alpine Club of Kyoto,Yalung Kang,"Asahi Newspaper, Tokyo",1975,Japanese,,jK170,
MANA56101,08,1956,1.0,,"Yoda, Takayoshi","Ascent of Manaslu in Photographs, 1952-56","Mainichi News Co., Tokyo",1956,Japanese,,jM03,
MANA53101,05,1953,1.0,,"Yoda, Takayoshi","Ascent of Manaslu in Photographs, 1952-56","Mainichi News Co., Tokyo",1956,Japanese,,jM03,
HIME60101,04,1960,1.0,,"Yamada, Jiro",The Ascent of Himal Chuli,Mainichi Newspapers,1961,Japanese,,jY42,
MANA74101,08,1974,1.0,,Asahi Newspapers,Japanese Ladies Manaslu Expedition 1974,"Asahi Newspapers, Osaka",1974,Japanese,,JA34,Expedition report
GURJ69301,06,1969,3.0,MM,,,,,,8:7 (Mar 1970),,
DHA469301,05,1969,3.0,MM,,,,,,8:7 (Mar 1970),,
EVER69101,04,1969,3.0,MM,,,,,,8:7 (Mar 1970),,
EVER63101,10,1963,3.0,MM,,,,,,8:7 (Mar 1970),,
PK2969301,06,1969,3.0,MM,,,,,,8:7 (Mar 1970),,
ANN170101,09,1970,3.0,MM,,Annapurna Briefing,,,,8:28-35 (Mar 1970),,
EVER90103,03,1990,1.0,,"Gorbenko, Mistislav",Summiters of Everest From All Over the World,"OKFA, Odessa",1994,Russian,,,
NGO202101,01,2002,3.0,ALP,"Miller, Bruce","In Memoriam, Mike Bearzi",,2003,,1:94 (Winter 2002-2003),,
GYAC02301,01,2002,3.0,ALP,"Yoshinobu, Emoto",,,2003,,2:94 (Spring 2003),,
EVER92310,05,1992,1.0,,"Beynie, Marc","Everest, Une Expedition Scientifique","Albin Michel Jeunesse, Paris",1993,French,,,
EVER89101,04,1989,1.0,,"Torres Nava, Ricardo",La Conquista del Everest,"Editorial Diana, Mexico City",1990,Spanish,,T193,
EVER02111,02,2002,1.0,,"Van der Meulen, Hans",Puur Presteren,"Tirion Uitgeveres, Baarn, Netherlands",2002,Dutch,,,
CHOY59301,04,1959,1.0,,"Harper, Stephen",Lady Killer Peak,"World Distributors, London",1965,,,H87,
NEPA37301,02,1937,1.0,,"Cooke, C. Reginald",Dust and Snow,By author,1991,,,C340,
LSHR81301,03,1981,1.0,,"Fauchere, Andree",Au Peril de Leur Vie,"Editions Mon Village, Vaud, Switzerland",1983,French,,F26,
ANNE74101,07,1974,1.0,,"Nicolas, Pedro",Himalayismo Espanol,Ediciones Desnivel,2002,Spanish,,,
MANA75101,03,1975,1.0,,"Nicolas, Pedro",Himalayismo Espanol,Ediciones Desnivel,2002,Spanish,,,
JANU81101,04,1981,1.0,,"Nicolas, Pedro",Himalayismo Espanol,Ediciones Desnivel,2002,Spanish,,,
ANNM84301,04,1984,1.0,,"Nicolas, Pedro",Himalayismo Espanol,Ediciones Desnivel,2002,Spanish,,,
CHOY87401,04,1987,1.0,,"Nicolas, Pedro",Himalayismo Espanol,Ediciones Desnivel,2002,Spanish,,,
LANG94301,04,1994,1.0,,"Nicolas, Pedro",Himalayismo Espanol,Ediciones Desnivel,2002,Spanish,,,
EVER99101,03,1999,1.0,,"Nicolas, Pedro",Himalayismo Espanol,Ediciones Desnivel,2002,Spanish,,,
EVER92109,03,1992,1.0,,"Purto, Mauricio","Everest, La Ruta Logica","El Mercurio (the expedition), Santiago, Chile",1992,Spanish,,P333,
CHOY87101,05,1987,1.0,,"Purto, Mauricio","Everest, La Ruta Logica","El Mercurio (the expedition), Santiago, Chile",1992,Spanish,,P333,
DHA189103,02,1989,1.0,,"Purto, Mauricio","Everest, La Ruta Logica","El Mercurio (the expedition), Santiago, Chile",1992,Spanish,,P333,
EVER90306,03,1990,1.0,,"Salcedo, Juan Luis",Hacha Lo Mas Alto,"Gallery S.A., Madrid",1992,Spanish,,E126,
EVER89103,05,1989,1.0,,"Kobierowska, Dorota",Dosiegnac Everestu,"Druk (Zaklad Poligraficzno-Wydawniczy), Gdansk",1999,Polish,,,
ANN196304,05,1996,1.0,,"Kobierowska, Dorota",Dosiegnac Everestu,"Druk (Zaklad Poligraficzno-Wydawniczy), Gdansk",1999,Polish,,,
EVER00106,01,2000,1.0,,"Mata i Riu, Toni","Everest 2000, El Dietari","Edicions Intercomarcals, Spain",2000,Spanish,,,
MAKA90302,03,1990,2.0,OTH,"Tomas, Manuel",Makalu 1990,Arxiv del Centre Excursionista de Terrassa,1990,Spanish,63:495-521 (Dec 1990),,
EVER96104,03,1996,1.0,,"Breashears, David",High Exposure,"Simon & Schuster, New York",1999,,,,
EVER93303,03,1993,1.0,,"Betelu, Kiko",El Everest de Juanito Oiarzabal,"Ediciones Desnivel, Madrid",2002,Spanish,,,
EVER01136,02,2001,1.0,,"Betelu, Kiko",El Everest de Juanito Oiarzabal,"Ediciones Desnivel, Madrid",2002,Spanish,,,
EVER34101,03,1934,1.0,,"Meier-Husing, Peter",Wo die Schneelowen Tanzen,"Malik, Munich",2003,German,,,
FANG79101,02,1979,2.0,DAV,"Mayerl, Sepp",Der Lange Grat zum Fang,,1981,German,106:139-146 (1981),,
TENR02401,01,2002,2.0,JAN,"Ezaki, Koichi","Newly Opened Tengi Rau Tau 6,943m in Nepal",,,,3:24-26 (May 2003),,
GYAC02301,02,2002,2.0,JAN,"Emoto, Yoshinobu",Yamanois' Incredible Survival,,,,3:49-52 (May 2003),,
POKR02302,01,2002,2.0,JAN,"Kato, Koichi","First Ascent of Pokharkan 6,346m, Nepal",,,,3:65-66 (May 2003),,
ARNK02201,01,2002,2.0,JAN,"Ohnishi, Tamotsu",Araniko Chuli - Mustang Himal again in 2002,,,,3:67-69 (May 2003),,
NGO202101,02,2002,2.0,AAJ,"Miller, Bruce",An Optimistic Plan,,,,77:116-120 (2003),,
TENR02401,02,2002,2.0,AAJ,"Ezaki, Koichi",,,,,77:380-381 (2003),,
TKPO02101,02,2002,2.0,AAJ,"Griffin, Lindsay",,,,,77:381 (2003),,
TKPO02102,02,2002,2.0,AAJ,"Griffin, Lindsay",,,,,77:381 (2003),,
TKPO02301,01,2002,2.0,AAJ,"Lienerth, Radek",,,,,77:381-382 (2003),,
ANN102104,02,2002,2.0,AAJ,"Hawley, Elizabeth",,,,,77:384-385 (2003),,
GAUG02101,02,2002,2.0,AAJ,"Ackroyd, Peter",,,,,77:385-386 (2003),,
POKR02302,02,2002,2.0,AAJ,"Kato, Koichi",,,,,77:386 (2003),,
POKR02301,01,2002,2.0,AAJ,"Wynne-Jones, Dave",,,,,77:386-387 (2003),,
ARNK02201,02,2002,2.0,AAJ,"Ohnishi, Tamotsu",,,,,77:387-388 (2003),,
NUPE02101,02,2002,2.0,AAJ,"House, Steve",,,,,77:388-390 (2003),,
EVER02101,02,2002,2.0,AAJ,"Hawley, Elizabeth",,,,,77:390-391 (2003),,
EVER02110,02,2002,2.0,AAJ,"Hawley, Elizabeth",,,,,77:390-391 (2003),,
CHOL02301,01,2002,2.0,AAJ,"Jenson-Choi, Peter",,,,,77:391 (2003),,
NAG102301,01,2002,2.0,AAJ,"Morton, David",,,,,77:391-392 (2003),,
NAG102301,02,2002,2.0,AAJ,"Hawley, Elizabeth",,,,,77:392-393 (2003),,
PK4102301,01,2002,2.0,AAJ,"Golob, Urban",,,,,77:393-394 (2003),,
KYAZ02301,01,2002,2.0,AAJ,"Wilson, Duncan",,,,,77:394-396 (2003),,
NUPE03101,01,2003,2.0,AAJ,"Hawley, Elizabeth",,,,,77:396 (2003),,
NUMR02301,01,2002,2.0,AAJ,"Hawley, Elizabeth",,,,,77:397 (2003),,
OMBG02401,01,2002,2.0,AAJ,"Saunders, Victor",,,,,77:397-398 (2003),,
DANG02301,01,2002,2.0,AAJ,"Hansen, Henrik Jesson",,,,,77:398-399 (2003),,
RAMC02301,01,2002,2.0,AAJ,"Hawley, Elizabeth",,,,,77:401 (2003),,
MAKA02101,02,2002,2.0,AAJ,"Hawley, Elizabeth",,,,,77:400 (2003),,
MAKA02103,02,2002,2.0,AAJ,"Hawley, Elizabeth",,,,,77:400 (2003),,
EVER02301,01,2002,2.0,AAJ,"Hawley, Elizabeth",,,,,77:414 (2003),,
EVER01150,02,2001,2.0,AAJ,"Gatt, Stefan",,,,,77:414-415 (2003),,
PUMO02101,02,2002,2.0,AAJ,"Hawley, Elizabeth",,,,,77:415 (2003),,
GYAC02301,03,2002,2.0,AAJ,"Nakamura, Tamotsu",,,,,77:416 (2003),,
NGO202101,03,2002,2.0,AAJ,"Hawley, Elizabeth",,,,,77:416 (2003),,
CHOY02326,01,2002,2.0,AAJ,"Erickson, Kristoffer",,,,,77:416-418 (2003),,
KYAS01101,01,2001,2.0,AJ,"Fowler, Mick",,,,,107:307 (2002),,
KYAS01101,02,2001,3.0,HIGH,,,,,,231:78 (Feb 2002),,
LHOT90301,04,1990,1.0,,"Akselrod, E. L.","Senstasiia, Kotoruiu ne Zametil","Iuzhnaia Palmira, Dnepropetrovsk, Russia",1994,Russian,,,"""Sensation That Was Not Noticed"""
EVER51101,04,1951,1.0,,"Norgaard, Christian",Verdens Top,"Aschehoug Forlag, Copenhagen",2003,Danish,,,
EVER95113,05,1995,1.0,,"Norgaard, Christian",Verdens Top,"Aschehoug Forlag, Copenhagen",2003,Danish,,,
EVER96113,19,1996,1.0,,"Norgaard, Christian",Verdens Top,"Aschehoug Forlag, Copenhagen",2003,Danish,,,
EVER00107,02,2000,1.0,,"Norgaard, Christian",Verdens Top,"Aschehoug Forlag, Copenhagen",2003,Danish,,,
ARNK02201,03,2002,3.0,HIGH,,,,,,252:53 (Nov 2003),,
GAUG02201,01,2002,3.0,HIGH,,,,,,252:53 (Nov 2003),,
TASH02201,01,2002,3.0,HIGH,,,,,,252:53 (Nov 2003),,
DANG02301,02,2002,3.0,HIGH,,,,,,252:53-54 (Nov 2003),,
TLNG02302,01,2002,3.0,HIGH,,,,,,252:55 (Nov 2003),,
TLNG02301,01,2002,3.0,HIGH,,,,,,252:55 (Nov 2003),,
JANU02301,01,2002,3.0,HIGH,,,,,,252:55 (Nov 2003),,
PK4102301,02,2002,3.0,HIGH,,,,,,252:55-56 (Nov 2003),,
NUMR02301,02,2002,3.0,HIGH,,,,,,252:56 (Nov 2003),,
EVER02301,02,2002,3.0,HIGH,,,,,,252:57 (Nov 2003),,
NUPE02301,01,2002,3.0,HIGH,,,,,,252:57-58 (Nov 2003),,
KYAZ02301,02,2002,3.0,HIGH,,,,,,252:58 (Nov 2003),,
TKPO02301,02,2002,3.0,HIGH,,,,,,252:58-59 (Nov 2003),,
CHOY02325,01,2002,3.0,HIGH,,,,,,252:60 (Nov 2003),,
CHOY02328,01,2002,3.0,HIGH,,,,,,252:60 (Nov 2003),,
NAG102301,03,2002,3.0,HIGH,,,,,,252:60 (Nov 2003),,
BTAK02301,01,2002,3.0,HIGH,,,,,,252:60 (Nov 2003),,
GYAJ02301,01,2002,3.0,HIGH,,,,,,252:60 (Nov 2003),,
HIML02301,01,2002,3.0,HIGH,,,,,,252:60 (Nov 2003),,
ANN302301,01,2002,3.0,HIGH,,,,,,252:60-61 (Nov 2003),,
ANN102301,01,2002,3.0,HIGH,,,,,,252:61 (Nov 2003),,
POKR02302,03,2002,3.0,HIGH,,,,,,252:61 (Nov 2003),,
POKR02301,02,2002,3.0,HIGH,,,,,,252:61-62 (Nov 2003),,
BHRI02301,01,2002,3.0,HIGH,,,,,,252:62 (Nov 2003),,
DHA102304,01,2002,3.0,HIGH,,,,,,252:62 (Nov 2003),,
PUTH02301,01,2002,3.0,HIGH,,,,,,252:63 (Nov 2003),,
TENR02401,03,2002,3.0,HIGH,,,,,,253:53 (Dec 2003),,
OMBG02401,02,2002,3.0,HIGH,,,,,,253:54 (Dec 2003),,
CHOY02401,01,2002,3.0,HIGH,,,,,,253:54 (Dec 2003),,
CHOB02301,01,2002,3.0,HIGH,,,,,,253:55 (Dec 2003),,
MANA02104,01,2002,2.0,HJ,"Gangdal, Jon",With Maslow to Manaslu,,,,59:67-71 (2003),,
ARNK02201,04,2002,2.0,HJ,"Ohnishi, Tamotsu",Arniko Chuli,,,,59:185-188 (2003),,
ANN102103,02,2002,2.0,HJ,"Sharma, Lt. Col. S. C.","Indian Army Annapurna I Expedition, 2002",,,,59:188-192 (2003),,
NEMJ01401,01,2001,2.0,HJ,"Hirata, Osamu",Winter Expedition to Nemjung,,,,59:192-197 (2003),,
KANT02301,01,2002,2.0,HJ,"Wada, Toyoji",First Ascent of Kaqur Kangri (Kanti Himal),,,,59:177-185 (2003),,
KANT02301,02,2002,2.0,JAN,"Wada, Toyoji",Triumph of Kaqur-Kangri in the Source of Yalung Tsangpo,,,,3:17-23 (May 2003),,
KANT98302,01,1998,2.0,HJ,"Wada, Toyoji",First Ascent of Kaqur Kangri (Kanti Himal),,,,59:177-185 (2003),,
KANT98302,02,1998,2.0,JAN,"Wada, Toyoji",Triumph of Kaqur-Kangri in the Source of Yalung Tsangpo,,,,3:17-23 (May 2003),,
NUPT03102,01,2003,3.0,ALP,"Scott, Doug",Nuptse,,2004,,5:40-45 (Winter 2003-2004),,
KTOK96301,01,1996,3.0,HIGH,,,,,,175:92-93 (Jun 1997),,
NEPA95301,01,1995,2.0,HJ,"Schroeter, Wolfram","Kirat Chuli, 1995",,,,53:226-229 (1997),,
TONG59301,01,1959,2.0,AAJ,"Humphreys, John S.",,,,,34:154-155 (1960),,
TONG59301,02,1959,2.0,AAJ,"Cronk, Caspar",,,,,34:155-156 (1960),,
TONG59301,03,1959,2.0,AAJ,"Humphreys, John S.",North of Dhaulagiri,,,,35:249-262 (1961),,
EVER03101,01,2003,1.0,,"Miura, Yuichiro",Miura Everest 2003,"Futabasha, Japan",2003,Japanese,,,
EVER01131,03,2001,1.0,,"Binsack, Evelyne",Schritte an der Grenze,"Werd Verlag, Zurich",2002,German,,,
MANA93101,03,1993,1.0,,"Brunnthaler, Adolf","Sepp Hinding, Alleingang am Everest","Ennsthaler, Steyr, Austria",2003,German,,,
EVER95110,01,1995,1.0,,"Brunnthaler, Adolf","Sepp Hinding, Alleingang am Everest","Ennsthaler, Steyr, Austria",2003,German,,,
CHOY98104,01,1998,1.0,,"Brunnthaler, Adolf","Sepp Hinding, Alleingang am Everest","Ennsthaler, Steyr, Austria",2003,German,,,
KANG00104,02,2000,1.0,,"Brunnthaler, Adolf","Sepp Hinding, Alleingang am Everest","Ennsthaler, Steyr, Austria",2003,German,,,
CHOY02309,01,2002,1.0,,"Mees, Klaus",Aufsteig in die Todeszone,"Bruckmann, Munich",2003,German,,,
EVER01135,02,2001,1.0,,"Paperon, Pierre",J'ai Vecu l'Everest,"Plon, Paris",2003,French,,,
ANN102104,03,2002,1.0,,"Lafaille, Jean-Christophe",Prisonnier de l'Annapurna,"Editions Guerin, Chamonix, France",2003,French,,,
KOTA51301,02,1951,3.0,MM,"Dyhrenfurth, G. O. & Dyhrenfurth, Norman",Kangchenjunga,,,,68:34-40 (Jul 1979),,
SHAL59301,01,1959,2.0,AAJ,"Yamada, T.","Iida Langtang Himal Expedition, 1959",,,,34:69 (1960),,
SHAL59301,02,1959,2.0,JAC,"Yamadu, Tetsuo","Langtang Himal, 1959",,,English,55:12-13 (1960),,
KUSU85301,01,1985,3.0,MM,,,,,,108:13 (March 1986),,
HIME58301,05,1958,2.0,JAC,"Kanesaka, Ichiro","The Reconnaissance of Himalchuli, 1958",,,Japanese,54:49-75 (1959),,Includes route map and photos in English
KJRS58201,02,1958,2.0,JAC,"Kawakita, Jiro",From Mukut Himal to Kanjiroba Himal in Nepal Himalaya,,,Japanese,54:76-116 (1959),,Includes route maps and photos in English
HIME59101,04,1959,2.0,JAC,"Mujraki, Junjiro","Himalchuli, 1959",,,Japanese,55:1-32 (1960),,Includes route maps and photos in English
DHA259301,03,1959,2.0,JAC,Keio University Alpine Club,Reconnaissance Around Dhaulagiri Himal,,,Japanese,55:33-52 (1960),,Includes route maps and photos in English
PK2961101,03,1961,2.0,JAC,"Shinoda, Gunji","Peak 29, 1963",,,Japanese,57:72-92 (1962),,Includes route map and photos in English
LANG61101,03,1961,2.0,JAC,"Hirotani, Koichiro","Langtang Lirung, 1961",,,Japanese,57:93-115 (1962),,Includes route maps and photos in English
LEON61101,03,1961,2.0,JAC,"Kajimoto, Tokujiro",Jugal Himal 1961,,,Japanese,57:116-130 (1962),,Includes route map and photos in English
CHAM62101,04,1962,2.0,JAC,"Nakano, S.","Chamlang, 1962",,,Japanese,58:15-28 (1963),,Includes route map and photos in English
NCHU62101,04,1962,2.0,JAC,"Nakao, S.","Ascent of Nupchu, 1962",,,Japanese,58:63-87 (1963),,Includes route maps and photos in English
HONG62101,03,1962,2.0,JAC,"Ishizaka, S.","Round Dhaulagiri, 1962",,,Japanese,58:88-102 (1963),,Includes route map and photos in English
LEON62101,04,1962,2.0,JAC,"Takahashi, A.","Jugal Himal, 1962",,,Japanese,58:103-118 (1963),,Includes route maps and photos in English
SAIP63301,03,1963,2.0,JAC,"Hirabayashi, K.","Saipal Climbed, 1963",,,Japanese,59:30-56 (1964),,Includes route maps and photos in English
GIMM63101,03,1963,2.0,JAC,"Komoda, Hayashi",Exploration of North-East Nepal and Attempt on Twins,,,Japanese,59:57-71 (1964),,Includes route maps and photos in English
SPHU63301,03,1963,2.0,JAC,"Hirano, Masahito","Sharphu and North-East Nepal, 1963-64",,,Japanese,59:72-119 (1964),,Includes routes maps and photos in English
NUMB63101,04,1963,2.0,JAC,"Numata, Makoto","Number, 1963",,,Japanese,59:135-150 (1964),,Includes route maps and photos in English
PK2963301,04,1963,2.0,JAC,"Shinoda, Gunji","Peak 29, 1963",,,,30:151-162 (1970),,
TAKP63301,03,1963,2.0,JAC,"Ando, Hisao","Nalakankar, 1963",,,Japanese,59:163-177 (1964),,Includes route maps and photos in English
GYAC64101,05,1964,2.0,JAC,Kazuyoshi Kohara,"Gyachung Kang, 1964",,,Japanese,60:1-32 (1965),,Includes route maps and photos in English
LANG64101,03,1964,2.0,JAC,"Suzuki, Tadeo","Langtang Lirung, 1964",,,Japanese,60:33-42 (1965),,Includes route maps and photos in English
ANNS64301,04,1964,2.0,JAC,"Higuchi, Haruo",Annapurna South Peak (Ganesh),,,Japanese,60:64-86 (1965),,Includes route maps and photos in English
GLAC64301,03,1964,2.0,JAC,"Shima, Sumio","Glacier Dome, 1964",,,Japanese,60:87-100 (1965),,Includes route maps and photos in English
BARU64101,03,1964,2.0,JAC,"Endo, Taiji","An Expedition to Barun Valley, 1964",,,Japanese,60:101-111 (1965),,Includes route maps and photos in English
NGO265101,03,1965,2.0,JAC,"Takahashi, Susumu","Ngojumba Kang, 1965",,,Japanese,61:31-46 (1966),,Includes route map and photos in English
LSHR65101,04,1965,2.0,JAC,"Yoshikawa, Hisao","Lhotse Shar, 1965",,,Japanese,61:47-62 (1966),,Includes route maps and photos in English
DHA265101,05,1965,2.0,JAC,"Sugita, Hiroshi","Dhaula Himal, 1965",,,Japanese,61:108-116 (1966),,Includes route map and photos in English
TILI65301,02,1965,2.0,JAC,"Yakushi, Yoshimi","Tilitso Lake in the North of Annapurna, 1965",,,Japanese,62:83-100 (1967),,Includes route map and photos in English
KOTA66101,01,1966,2.0,HJ,"Athavle, Pushpa","Kokthang, 1966",,,,28:73-79 (1967-1968),,
KANG20301,02,1920,2.0,AJ,"Raeburn, H.",The Southernly Walls of Kangchenjunga and the Rathong Pass (La),,,,34:33-50 (1922),,
TLNG64101,04,1964,2.0,OTH,"Erdmann, E.",Der Talung Peak,Alpinismus,,,10:44-45 (1964),,
KANG91102,04,1991,2.0,HJ,"Skarja, Tone","Slovene Kangchenjunga Expedition, 1991",,,,48:35-40 (1990-1991),,
KYAZ02301,03,2002,2.0,AJ,"Wilson, Duncan","Kyajo Ri, Khumbu",,,,108:52-56 (2003),,
GURJ69301,07,1969,2.0,JAC,"Yakushi, Yoshimi","The First Ascent of Gurja Himal, 1969",,,Japanese,65:57-67 (1970),,Includes route maps and photos in English
EVER69301,07,1969,2.0,JAC,"Ohtsuka, Hiromi",Two Recon Parties of the Japan Everest Exped '70 in 1969,,,Japanese,65:130-147 (1970),,Includes bilingual route map
EVER69101,05,1969,2.0,JAC,"Ohtsuka, Hiromi",Two Recon Parties of the Japan Everest Exped '70 in 1969,,,Japanese,65:130-137 (1970),,Includes route map in English
EVER70102,06,1970,2.0,JAC,"Ohtsuka, Hiromi",,,,Japanese,65:138-147 (1970),,Includes route map in English
MAKA69101,02,1969,2.0,JAC,"Matsuura, Masaji","The Reconnaissance Party of the Japanese Makalu Exp, 1969",,,Japanese,65:148-153 (1970),,Includes route map in English
PK2969301,07,1969,2.0,JAC,"Tamai, Yasuo","Peak 29, 1969",,,Japanese,65:114-120 (1970),,Includes route maps and photos in English
EVER70102,07,1970,2.0,JAC,"Ohtsuka, Hiromi","The Japanese Mount Everest Expedition, 1969-1970",,,Japanese,66:38-65 (1971),,Includes route maps and photos in English
EVER69301,08,1969,2.0,JAC,"Ohtsuka, Hiromi","The Japanese Mount Everest Expedition, 1969-1970",,,Japanese,66:38-65 (1971),,Includes route maps and photos in English
MAKA70101,09,1970,2.0,JAC,"Hara, Makoto & Asami, Masao","Makalu, 1970",,,Japanese,66:66-78 (1971),,Includes route maps and photos in English
DHA170301,04,1970,2.0,JAC,"Kawada, Tetsuji",Dhaulagiri (Autumn of 1970),,,Japanese,66:79-92 (1971),,Includes route maps and photos in English
